Time,Time Code,Country Name,Country Code,"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT],"Population, total [SP.POP.TOTL]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],Ease of doing business score (0 = lowest performance to 100 = best performance) [IC.BUS.DFRN.XQ],"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Lower secondary completion rate, total (% of relevant age group) [SE.SEC.CMPT.LO.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
2004,YR2004,Switzerland,CHE,60768.2045734865,45279.9987792969,7389625,..,100,..,..,..,97.5099868774414,73.452
2004,YR2004,Tajikistan,TJK,1799.83107654037,2599.99990463257,6801204,..,98.6270904541016,..,..,..,84.8222579956055,26.508
2004,YR2004,Turkiye,TUR,16775.0791956695,224600.006103516,67785075,..,99.9979934692383,..,79.6686706542969,87.3654937744141,87.0243911743164,67.225
2004,YR2004,Turkmenistan,TKM,4912.67286863053,49369.9989318848,4819792,..,99.6738510131836,..,..,..,..,46.812
2004,YR2004,Ukraine,UKR,10902.0380859375,307140.014648438,47451626,..,100,..,..,..,102.415298461914,67.597
2004,YR2004,United Kingdom,GBR,42099.3945384131,543080.017089844,59987905,..,100,..,..,..,..,79.629
2004,YR2004,Uzbekistan,UZB,3430.62855905168,124839.996337891,25864350,..,99.7044982910156,..,..,..,94.2705917358398,48.054
2019,YR2019,Europe & Central Asia (excluding high income),ECA,21736.5812139851,2942675.30468987,399592320,..,99.9843802412638,73.5620805263158,..,99.1175537109375,95.935920715332,67.8073047286831
2019,YR2019,Albania,ALB,13653.2267690592,4829.99992370605,2854191,..,100,67.74847,..,..,92.8239898681641,61.229
2019,YR2019,Andorra,AND,..,500,76343,..,100,..,..,..,..,87.984
2019,YR2019,Armenia,ARM,14317.5528692827,6170.00007629395,2820602,..,100,74.49401,..,..,92.1980514526367,63.219
2019,YR2019,Austria,AUT,55806.4382499366,64769.9966430664,8879920,15.3636302947998,100,78.74549,..,..,97.6454696655273,58.515
2019,YR2019,Azerbaijan,AZE,14442.0408668016,35509.9983215332,10024283,15.7220296859741,100,78.50823,98.5110015869141,99.7959823608398,..,56.031
2019,YR2019,Belarus,BLR,19279.209247881,57669.9981689453,9419758,28.303539276123,100,74.29113,99.7885513305664,99.8740005493164,96.1613235473633,79.044
2019,YR2019,Belgium,BEL,51977.1853280951,93010.0021362305,11488980,35.3040084838867,100,74.98904,96.7423629760742,..,92.5289306640625,98.041
2019,YR2019,Bosnia and Herzegovina,BIH,14632.1258848123,21069.9996948242,3360711,..,100,65.44253,..,..,..,48.626
2019,YR2019,Bulgaria,BGR,23266.0693152803,39139.9993896484,6975761,..,100,71.97405,..,..,..,75.347
2019,YR2019,Channel Islands,CHI,..,..,169410,..,100,..,..,..,..,30.931
2019,YR2019,Croatia,HRV,29347.5482268596,16520.0004577637,4065253,..,100,73.62096,..,..,100.980056762695,57.242
2019,YR2019,Cyprus,CYP,41739.46484375,7190.00005722046,1228836,..,100,73.35105,..,..,98.0986099243164,66.805
2019,YR2019,Czechia,CZE,40989.7266228223,96290.0009155273,10671870,20.9109001159668,100,76.34054,99.8614807128906,..,91.9678497314453,73.921
2019,YR2019,Denmark,DNK,56813.9641554635,29700.0007629395,5814422,..,100,85.28856,..,..,103.61701965332,87.994
2019,YR2019,Estonia,EST,36153.4319482746,10180.0003051758,1326898,..,100,80.61685,..,..,100.912353515625,69.051
2019,YR2019,Faroe Islands,FRO,..,..,51681,..,100,..,..,..,..,42.225
2019,YR2019,Finland,FIN,48583.4339897935,40709.9990844727,5521606,25.9350891113281,100,80.17834,..,..,101.246719360352,85.446
2019,YR2019,France,FRA,45922.7947390313,300519.989013672,67388001,19.7005405426025,100,76.80465,97.6722869873047,..,99.4556884765625,80.709
2019,YR2019,Georgia,GEO,14989.2581602038,10109.9996566772,3720161,33.6676902770996,100,83.73393,99.186897277832,99.5584411621094,113.869277954102,59.039
2019,YR2019,Germany,DEU,53874.3166510099,657400.024414063,83092962,..,100,79.71004,..,..,..,77.376
2019,YR2019,Gibraltar,GIB,..,..,32685,..,100,..,..,..,98.4946212768555,100
2019,YR2019,Greece,GRC,29721.5857620428,60000,10721582,..,100,68.42391,..,..,93.9455184936523,79.388
2019,YR2019,Greenland,GRL,..,..,56225,10.4404096603394,100,..,100,..,..,87.052
2019,YR2019,Hungary,HUN,32649.141606821,46380.0010681152,9771141,..,100,73.41584,..,..,93.7355804443359,71.644
2019,YR2019,Iceland,ISL,56923.1724505126,1639.99998569489,360563,36.142879486084,100,78.96154,..,..,101.039451599121,93.855
2019,YR2019,Ireland,IRL,86681.2701326,35750,4934340,..,100,79.57614,..,..,101.174850463867,63.405
2019,YR2019,Isle of Man,IMN,..,..,83933,..,100,..,..,..,..,52.735
2019,YR2019,Italy,ITA,42739.0499116836,317239.990234375,59729081,..,100,72.85055,..,99.3490982055664,97.5391082763672,70.736
2019,YR2019,Kazakhstan,KAZ,26351.8044418782,212110.000610352,18513673,..,100,79.55915,..,..,117.914016723633,57.54
2019,YR2019,Kosovo,XKX,11318.462250308,..,1788878,..,100,73.18473,..,..,..,..
2019,YR2019,Kyrgyz Republic,KGZ,5258.36669631142,10050.0001907349,6456200,..,99.8742370605469,67.82089,..,99.5999984741211,98.0291290283203,36.591
2019,YR2019,Latvia,LVA,31038.6792668747,7570.00017166138,1913822,30.9353103637695,100,80.28054,100,..,96.8945388793945,68.222
2019,YR2019,Liechtenstein,LIE,..,150.000005960464,38482,..,100,64.84421,..,..,102.556823730469,14.371
2019,YR2019,Lithuania,LTU,37184.4536013211,11729.9995422363,2794137,..,100,81.61948,..,..,100.418426513672,67.855
2019,YR2019,Luxembourg,LUX,114542.496933956,9489.99977111816,620001,..,100,69.6031,..,..,116.738403320313,91.223
2019,YR2019,Moldova,MDA,13030.1830360711,8859.99965667725,2664224,20.0525398254395,100,74.39091,99.4189605712891,..,108.491310119629,42.726
2019,YR2019,Monaco,MCO,..,..,37034,..,100,..,..,..,..,100
2019,YR2019,Montenegro,MNE,21533.963774298,2599.99990463257,622028,..,100,73.81891,..,..,89.9447784423828,67.15
2019,YR2019,Netherlands,NLD,56784.0372529824,146339.996337891,17344874,..,100,76.10376,..,..,..,91.876
2019,YR2019,North Macedonia,MKD,16773.081717702,8300.00019073486,2076694,..,100,80.74807,..,..,84.1224822998047,58.208
2019,YR2019,Norway,NOR,64385.0059928545,35950.0007629395,5347896,29.2899303436279,100,82.62729,99.7143783569336,..,99.6927108764648,82.616
2019,YR2019,Poland,POL,33159.749027584,295130.004882813,37965475,..,100,76.38122,..,..,103.306869506836,60.037
2019,YR2019,Portugal,PRT,34945.6615139469,44639.9993896484,10286263,20.7237701416016,100,76.46616,92.8314971923828,..,93.6031036376953,65.764
2019,YR2019,Romania,ROU,30000.977830377,73949.9969482422,19371648,..,100,73.3332,98.7381134033203,..,88.5453262329102,54.084
2019,YR2019,Russian Federation,RUS,27254.57421875,1703589.96582031,144406261,..,100,78.16284,..,..,103.989318847656,74.587
2019,YR2019,San Marino,SMR,60076.0113443406,..,34178,..,100,64.19133,..,..,94.5945892333984,97.368
2019,YR2019,Serbia,SRB,18306.8118974969,45950.0007629395,6945235,15.5152702331543,99.8000030517578,75.65345,98.5257797241211,99.4825286865234,97.0302734375,56.26
2019,YR2019,Slovak Republic,SVK,31973.4616323691,31079.9999237061,5454147,22.8579196929932,100,75.58542,99.7565383911133,..,83.1930465698242,53.729
2019,YR2019,Slovenia,SVN,39034.2332483558,13600.0003814697,2088385,21.5090999603271,100,76.51751,99.8007278442383,..,96.1799697875977,54.822
2019,YR2019,Spain,ESP,40760.3089598945,239979.995727539,47134837,..,100,77.93588,..,..,97.6436920166016,80.565
2019,YR2019,Sweden,SWE,52850.5691792533,35000,10278887,25.07958984375,100,81.99155,100,..,107.631187438965,87.708
2019,YR2019,Switzerland,CHE,70857.0890798496,37380.0010681152,8575280,..,100,76.61864,99.5933609008789,..,95.6192932128906,73.849
2019,YR2019,Tajikistan,TJK,3575.2797129245,9420.00007629395,9337003,..,99.6332092285156,61.26761,..,..,..,27.309
2019,YR2019,Turkiye,TUR,28150.0589486703,396839.996337891,83481684,..,100,76.79104,91.03515625,96.7422103881836,88.7890090942383,75.63
2019,YR2019,Turkmenistan,TKM,14992.6039591323,72870.002746582,6158420,..,99.9000015258789,..,..,..,..,52.048
2019,YR2019,Ukraine,UKR,12804.955078125,174729.995727539,44386203,..,100,70.2106,..,..,..,69.473
2019,YR2019,United Kingdom,GBR,47362.264606579,348920.013427734,66836327,..,100,83.54968,..,..,99.9539566040039,83.652
2019,YR2019,Uzbekistan,UZB,7348.14688265424,116709.999084473,33580350,16.4321002960205,100,69.87898,100,99.9999465942383,94.7095413208008,50.433
2003,YR2003,Europe & Central Asia (excluding high income),ECA,13014.2073717975,2712975.67329324,371072025,..,99.9334925973952,..,..,97.1012496948242,90.6601409912109,64.9712630458133
2003,YR2003,Albania,ALB,7154.01874886252,4070.00017166138,3039616,..,100,..,..,..,86.46875,44.573
2003,YR2003,Andorra,AND,..,529.999971389771,73907,..,100,..,94.3892822265625,..,..,91.207
2003,YR2003,Armenia,ARM,5698.77847656251,3500,3084102,..,99.1901321411133,..,..,..,85.4582672119141,64.137
2003,YR2003,Austria,AUT,47633.1140009916,74459.9990844727,8121423,..,100,..,..,..,103.819877624512,59.375
2003,YR2003,Azerbaijan,AZE,5180.68645770222,28569.9996948242,8234100,..,98.9274673461914,..,..,..,85.510009765625,51.988
2003,YR2003,Belarus,BLR,9660.19368845286,52700.0007629395,9796749,..,100,..,..,..,101.104698181152,71.415
2003,YR2003,Belgium,BEL,44160.9114292454,115500,10376133,..,100,..,..,..,..,97.296
2003,YR2003,Bosnia and Herzegovina,BIH,7618.2056295805,14869.9998855591,4183757,..,100,..,..,..,..,43.33
2003,YR2003,Bulgaria,BGR,12768.0512950833,47930.0003051758,7775327,..,100,..,..,..,..,69.879
2003,YR2003,Channel Islands,CHI,..,..,148341,..,100,..,..,..,..,30.619
2003,YR2003,Croatia,HRV,21944.4266405828,21610.0006103516,4303399,..,100,..,..,..,90.1145477294922,53.979
2003,YR2003,Cyprus,CYP,35220.4453125,7829.99992370605,1000350,..,100,..,..,..,95.8564529418945,68.553
2003,YR2003,Czechia,CZE,27239.5594440384,122769.996643066,10193998,..,100,..,..,..,91.5866088867188,73.74
2003,YR2003,Denmark,DNK,49262.6449732556,59229.9995422363,5390574,..,100,..,100,..,..,85.36
2003,YR2003,Estonia,EST,22049.6827903416,16940.0005340576,1370720,..,100,..,..,..,..,68.989
2003,YR2003,Faroe Islands,FRO,..,..,47392,..,100,..,..,..,..,38.714
2003,YR2003,Finland,FIN,42168.6934671901,71709.9990844727,5213014,..,100,..,..,..,..,82.638
2003,YR2003,France,FRA,40425.6380520509,376709.991455078,62256970,..,100,..,..,..,..,76.632
2003,YR2003,Georgia,GEO,6230.82190884126,3160.00008583069,3951736,..,100,..,..,..,90.1045913696289,52.83
2003,YR2003,Germany,DEU,43089.4738197519,836789.978027344,82534176,..,100,..,..,..,..,75.577
2003,YR2003,Gibraltar,GIB,..,..,28301,..,100,..,..,..,..,100
2003,YR2003,Greece,GRC,32981.3517843691,100220.001220703,10928070,..,100,..,..,..,..,73.689
2003,YR2003,Greenland,GRL,..,..,56765,..,100,..,..,..,..,82.338
2003,YR2003,Hungary,HUN,22200.1034081041,58189.998626709,10129552,..,100,..,..,..,..,65.489
2003,YR2003,Iceland,ISL,43095.3568616423,2230.00001907349,289521,..,100,..,..,..,100.654067993164,92.789
2003,YR2003,Ireland,IRL,53049.1678621127,44090.0001525879,3996521,..,100,..,..,..,98.3236465454102,59.925
2003,YR2003,Isle of Man,IMN,..,..,77939,..,100,..,..,..,..,51.869
2003,YR2003,Italy,ITA,43781.2199783421,462200.012207031,57313203,..,100,..,..,..,102.303672790527,67.501
2003,YR2003,Kazakhstan,KAZ,13973.077738521,146139.999389648,14909019,..,99.9199981689453,..,..,..,94.514778137207,56.317
2003,YR2003,Kosovo,XKX,..,..,1703466,..,..,..,..,..,..,..
2003,YR2003,Kyrgyz Republic,KGZ,3370.43019920369,5590.00015258789,5043300,..,99.5021209716797,..,..,..,90.1981811523438,35.293
2003,YR2003,Latvia,LVA,16593.9176780452,7590.00015258789,2287955,..,100,..,..,..,..,67.8
2003,YR2003,Liechtenstein,LIE,..,230.000004172325,34000,..,100,..,..,..,73.284309387207,14.85
2003,YR2003,Lithuania,LTU,17839.7827376226,11229.9995422363,3415213,..,100,..,..,..,96.525146484375,66.737
2003,YR2003,Luxembourg,LUX,104743.000088458,10239.9997711182,451630,..,100,..,..,..,..,85.743
2003,YR2003,Moldova,MDA,6230.78210772563,7769.99998092651,2903198,..,100,..,..,..,..,43.389
2003,YR2003,Monaco,MCO,..,..,32316,..,100,..,..,..,..,100
2003,YR2003,Montenegro,MNE,12955.5920135514,1889.99998569489,612267,..,100,..,95.181396484375,97.7734603881836,..,61.568
2003,YR2003,Netherlands,NLD,47806.8844286609,170360.000610352,16225302,..,100,..,..,..,..,80.341
2003,YR2003,North Macedonia,MKD,10280.5641898764,9140.00034332275,2026773,..,100,..,..,..,92.7052993774414,57.921
2003,YR2003,Norway,NOR,58728.1569902155,37169.9981689453,4564855,..,100,..,..,..,97.2920913696289,77.084
2003,YR2003,Poland,POL,17324.2161873998,297730.010986328,38204570,..,100,..,..,..,94.2767562866211,61.676
2003,YR2003,Portugal,PRT,30422.6020285721,60520.0004577637,10458821,8.94606971740723,100,..,81.5432510375977,..,..,56.287
2003,YR2003,Romania,ROU,14417.7199430696,98139.9993896484,21574326,..,100,..,..,..,85.6848678588867,52.912
2003,YR2003,Russian Federation,RUS,17434.80859375,1610000,144648618,..,100,..,..,..,89.4661865234375,73.373
2003,YR2003,San Marino,SMR,78286.9016424402,..,28601,..,100,..,..,..,..,93.975
2003,YR2003,Serbia,SRB,10614.3481060574,52150.0015258789,7480591,..,100,..,..,96.3972396850586,..,53.437
2003,YR2003,Slovak Republic,SVK,17838.4034249237,38330.0018310547,5373374,..,100,..,..,..,..,55.863
2003,YR2003,Slovenia,SVN,28805.3851190536,15409.9998474121,1995733,..,100,..,..,..,96.274543762207,51.082
2003,YR2003,Spain,ESP,36729.7697105221,318660.003662109,42187645,..,100,..,..,..,..,76.778
2003,YR2003,Sweden,SWE,42678.2841388566,55200.0007629395,8958229,..,100,..,..,..,..,84.196
2003,YR2003,Switzerland,CHE,59577.7622087745,44840.0001525879,7339001,..,100,..,..,..,..,73.427
2003,YR2003,Tajikistan,TJK,1663.23638770033,2180.0000667572,6672492,..,100,..,..,..,86.4235992431641,26.507
2003,YR2003,Turkiye,TUR,15488.1102122939,219160.003662109,66867327,..,100,..,..,..,..,66.602
2003,YR2003,Turkmenistan,TKM,4738.496326135,46349.9984741211,4758988,..,99.6979675292969,..,..,..,..,46.587
2003,YR2003,Ukraine,UKR,9678.0869140625,330230.010986328,47812949,..,100,..,..,..,105.082359313965,67.427
2003,YR2003,United Kingdom,GBR,41369.4959277234,543039.978027344,59647577,..,100,..,..,..,..,79.339
2003,YR2003,Uzbekistan,UZB,3229.84792432097,121910.003662109,25567650,..,99.6833648681641,..,..,..,98.8892974853516,47.571
2018,YR2018,Europe & Central Asia (excluding high income),ECA,21332.3859141031,2926551.69662875,398076771,..,99.9811035481497,72.0994,..,99.0404205322266,94.6847076416016,67.6301777744292
2018,YR2018,Albania,ALB,13317.1168918016,5110.0001335144,2866376,..,100,66.99561,..,98.1411514282227,96.3348236083984,60.319
2018,YR2018,Andorra,AND,..,490.000009536743,75013,..,100,..,..,..,..,88.062
2018,YR2018,Armenia,ARM,13231.4310690444,5710.00003814697,2836557,..,99.9000015258789,73.19187,..,..,93.2921981811523,63.149
2018,YR2018,Austria,AUT,55217.2865300768,63060.001373291,8840521,..,100,78.73995,..,..,97.4635467529297,58.297
2018,YR2018,Azerbaijan,AZE,14209.5931685619,32729.9995422363,9939771,15.7300701141357,100,73.8979,98.4909210205078,..,84.7130966186523,55.68
2018,YR2018,Belarus,BLR,18974.6998134505,58950.0007629395,9438785,..,100,74.35306,..,..,97.8408889770508,78.595
2018,YR2018,Belgium,BEL,51113.4817384021,93660.0036621094,11427054,..,100,74.74503,..,..,92.9188079833984,98.001
2018,YR2018,Bosnia and Herzegovina,BIH,14064.3328908763,22600.0003814697,3400129,7.74765014648438,100,65.37254,87.6067810058594,..,94.2122497558594,48.245
2018,YR2018,Bulgaria,BGR,22206.156990417,40900.0015258789,7025037,..,100,71.80724,..,..,..,75.008
2018,YR2018,Channel Islands,CHI,..,..,167259,..,100,..,..,..,..,30.914
2018,YR2018,Croatia,HRV,28219.9630188516,16430.0003051758,4087843,..,100,72.95462,..,..,98.6807022094727,56.947
2018,YR2018,Cyprus,CYP,40092.67578125,7199.99980926514,1218831,28.5613594055176,100,72.77735,95.5756072998047,..,95.822509765625,66.81
2018,YR2018,Czechia,CZE,39941.2853497589,100900.001525879,10629928,..,100,76.322,..,..,93.9118576049805,73.792
2018,YR2018,Denmark,DNK,56178.7746299825,33130.0010681152,5793636,32.3588409423828,100,85.17028,..,..,99.3786392211914,87.874
2018,YR2018,Estonia,EST,34979.8670494407,15319.9996948242,1321977,..,100,80.79339,..,..,102.237823486328,68.88
2018,YR2018,Faroe Islands,FRO,..,..,50955,..,100,..,..,..,..,42.064
2018,YR2018,Finland,FIN,48048.5246160501,44580.0018310547,5515525,..,100,80.04165,..,..,99.4887924194336,85.382
2018,YR2018,France,FRA,45245.9608684875,307049.987792969,67158348,..,100,76.77957,..,..,99.3440399169922,80.444
2018,YR2018,Georgia,GEO,14253.4089858441,9569.99969482422,3726549,..,99.9000015258789,83.4992,..,..,101.809448242188,58.632
2018,YR2018,Germany,DEU,53431.3928655449,707700.012207031,82905782,25.1498794555664,100,79.34794,100,..,..,77.312
2018,YR2018,Gibraltar,GIB,..,..,32648,..,100,..,..,..,..,100
2018,YR2018,Greece,GRC,29141.1743829385,65019.9966430664,10732882,..,100,67.40997,..,97.9359512329102,94.2714920043945,79.058
2018,YR2018,Greenland,GRL,..,..,56023,10.8007402420044,100,..,100,..,..,86.816
2018,YR2018,Hungary,HUN,31122.5027861567,46400.0015258789,9775564,..,100,73.23963,..,..,92.8796997070313,71.351
2018,YR2018,Iceland,ISL,56816.363605094,1700.00004768372,352721,..,100,79.011,..,..,97.814208984375,93.813
2018,YR2018,Ireland,IRL,83340.3915953792,37659.9998474121,4867316,..,100,79.58999,..,..,99.0575637817383,63.17
2018,YR2018,Isle of Man,IMN,..,..,83775,..,100,..,..,..,..,52.588
2018,YR2018,Italy,ITA,42045.9214694407,324880.004882813,60421760,..,100,73.04291,..,99.15576171875,98.9599227905273,70.438
2018,YR2018,Kazakhstan,KAZ,25544.3447563035,216600.006103516,18276452,34.0811004638672,100,78.04085,99.9406204223633,99.7816314697266,113.610763549805,57.428
2018,YR2018,Kosovo,XKX,10755.1675393466,..,1797085,..,..,71.04522,..,..,..,..
2018,YR2018,Kyrgyz Republic,KGZ,5133.15191442989,11250,6322800,..,100,65.41049,..,99.5859985351563,95.1077880859375,36.351
2018,YR2018,Latvia,LVA,30051.4025635035,7789.99996185303,1927174,30.0282802581787,100,80.31973,100,99.8893127441406,99.3590469360352,68.142
2018,YR2018,Liechtenstein,LIE,..,140.000000596046,38181,..,100,64.85209,..,..,101.515151977539,14.338
2018,YR2018,Lithuania,LTU,35446.708082914,11649.9996185303,2801543,..,100,80.95864,..,..,99.3967590332031,67.679
2018,YR2018,Luxembourg,LUX,114164.468558094,9319.99969482422,607950,..,100,69.58703,..,..,114.805709838867,90.981
2018,YR2018,Moldova,MDA,12367.7638257765,8539.99996185303,2707203,20.1230392456055,99.9899978637695,73.12546,99.4423828125,..,107.201248168945,42.629
2018,YR2018,Monaco,MCO,..,..,37029,..,100,..,..,..,..,100
2018,YR2018,Montenegro,MNE,20686.5919524436,2500,622227,..,100,73.70804,..,98.8471832275391,95.210578918457,66.813
2018,YR2018,Netherlands,NLD,56060.9136269404,151360.000610352,17231624,31.0932102203369,100,76.09693,98.5149765014648,..,..,91.49
2018,YR2018,North Macedonia,MKD,16145.5755063393,7300.00019073486,2076217,..,99.8000030517578,80.65175,..,..,86.1795272827148,57.963
2018,YR2018,Norway,NOR,64341.2586813606,37590.0001525879,5311916,..,100,82.91579,..,..,97.6848526000977,82.248
2018,YR2018,Poland,POL,31739.2569617723,311910.003662109,37974750,..,100,76.93317,..,..,99.9483032226563,60.058
2018,YR2018,Portugal,PRT,34040.7253873665,49500,10283822,18.6540298461914,100,76.44344,91.5428009033203,96.1375885009766,94.894172668457,65.211
2018,YR2018,Romania,ROU,28736.0949971045,75190.0024414063,19473970,..,100,72.51292,..,98.8444976806641,88.0100326538086,53.998
2018,YR2018,Russian Federation,RUS,26656.41015625,1661000,144477859,..,100,77.40044,..,99.7300567626953,103.404991149902,74.433
2018,YR2018,San Marino,SMR,58898.0580772496,..,34156,15.7600202560425,100,64.15819,96.5969924926758,..,99.375,97.226
2018,YR2018,Serbia,SRB,17452.8285464542,46130.0010681152,6982604,..,100,73.92341,..,..,97.9764022827148,56.092
2018,YR2018,Slovak Republic,SVK,31229.8632709979,33000,5446771,21.8907604217529,100,75.445,99.7428665161133,..,81.3639984130859,53.726
2018,YR2018,Slovenia,SVN,37995.7163789561,14069.9996948242,2073894,..,100,76.4142,..,..,95.4332275390625,54.541
2018,YR2018,Spain,ESP,40255.2537632492,257040.008544922,46797754,21.9363403320313,100,77.69995,91.9167175292969,98.4365005493164,97.793571472168,80.321
2018,YR2018,Sweden,SWE,52349.2924275599,36009.9983215332,10175214,..,100,82.01848,..,..,108.877899169922,87.431
2018,YR2018,Switzerland,CHE,70558.5630191075,37479.9995422363,8514329,..,100,76.61632,99.6746520996094,..,95.1386489868164,73.797
2018,YR2018,Tajikistan,TJK,3405.09075589652,8680.00030517578,9128132,..,99.3000030517578,55.38718,..,..,..,27.134
2018,YR2018,Turkiye,TUR,28157.9779161848,411730.010986328,82809304,..,100,75.25248,..,..,86.52294921875,75.143
2018,YR2018,Turkmenistan,TKM,14321.1395723949,73050.0030517578,6065066,..,100,..,..,..,..,51.593
2018,YR2018,Ukraine,UKR,12336.9267578125,185619.995117188,44622518,..,100,69.07387,..,..,..,69.352
2018,YR2018,United Kingdom,GBR,46878.1349608861,360730.010986328,66460344,..,100,83.55123,..,..,101.393989562988,83.398
2018,YR2018,Uzbekistan,UZB,7082.92549333289,112470.001220703,32956100,16.3034191131592,100,67.75199,99.990592956543,99.9928894042969,95.9034194946289,50.478
2002,YR2002,Europe & Central Asia (excluding high income),ECA,12160.6064655961,2604208.47608792,370807684,..,99.9076603843127,..,..,97.0317764282227,90.2461166381836,64.7969272737925
2002,YR2002,Albania,ALB,6753.90323391264,3759.99999046326,3051010,..,100,..,..,..,..,43.501
2002,YR2002,Andorra,AND,..,529.999971389771,70849,..,100,..,..,..,..,91.641
2002,YR2002,Armenia,ARM,4965.22435904764,3119.99988555908,3105037,..,98,..,..,..,86.4584579467773,64.236
2002,YR2002,Austria,AUT,47419.2784117541,69370.002746582,8081957,..,100,..,..,..,103.618118286133,59.655
2002,YR2002,Azerbaijan,AZE,4736.56437632615,26180.0003051758,8171950,..,100,..,..,..,88.5560684204102,51.787
2002,YR2002,Belarus,BLR,8961.64111959338,51840.0001525879,9865548,..,100,..,..,..,98.9521484375,70.939
2002,YR2002,Belgium,BEL,43890.5981100134,110849.998474121,10332785,..,100,..,..,..,..,97.241
2002,YR2002,Bosnia and Herzegovina,BIH,7308.96911538109,14560.0004196167,4198410,..,98.5,..,..,..,..,43.014
2002,YR2002,Bulgaria,BGR,12036.9210854513,43599.9984741211,7837161,..,100,..,..,..,..,69.524
2002,YR2002,Channel Islands,CHI,..,..,147167,..,100,..,..,..,..,30.557
2002,YR2002,Croatia,HRV,20793.7649202038,20280.0006866455,4302174,..,100,..,..,..,91.6967086791992,53.81
2002,YR2002,Cyprus,CYP,34739.77734375,7170.00007629395,982194,..,100,..,..,..,100.853019714355,68.694
2002,YR2002,Czechia,CZE,26289.6261389536,118529.998779297,10196916,..,100,..,..,..,92.0476684570313,73.809
2002,YR2002,Denmark,DNK,49204.8990055345,53840.0001525879,5375931,..,100,..,..,..,..,85.25
